sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
bei d Produktion von Elektroenergie haben wir bekanntlich noch für einige Jahr eine Engpaß $	13	0	Engpa	Bei der Produktion von Elektroenergie haben wir bekanntlich noch für einige Jahre einen Engpaß .	2532889X_1963-06-28_01_059.tcf.xml-15-13
die sein gleichzeitig eine Weg $ d Engpaß an Arbeitskraft zu überwinden $	7	0	Engpa	Das ist gleichzeitig ein Weg , den Engpaß an Arbeitskräften zu überwinden .	26120215_1975_11_11_01_334.tcf.xml-58-7
da aber d Fertigstellung eine solch Werk bis zu 5 Jahr dauern $ werden wir auch in d Wintermonat d nächst Jahr mit diese Engpaß zu kämpfen haben und unsere Verbrauch sehr sorgfältig einteilen müssen $	24	0	Engpa	Da aber die Fertigstellung eines solchen Werkes bis zu 5 Jahren dauert , werden wir auch in den Wintermonaten der nächsten Jahre mit diesem Engpaß zu kämpfen haben und unseren Verbrauch sehr sorgfältig einteilen müssen .	26120215_1949_12_08_01_136.tcf.xml-49-24
durch D'e Hilfe d Sowjetunion $ durch d Handel mit d osteuropäisch Volk und nicht zuletzt durch Anspannung alle Kraft $ sein es- d Werktätige d Ostzone gelingen $ d drohend $ Engpaß in d Grundstoffindustrie zu überwinden $	32	0	Engpa	Durch d'e Hilfe der Sowjetunion , durch den Handel mit den osteuropäischen Völkern und nicht zuletzt durch Anspannung aller Kräfte , sei es- den Werktätigen der Ostzone gelungen , den drohenden " Engpaß in der Grundstoffindustrie zu überwinden .	2532889X_1949-04-01_01_034.tcf.xml-76-32
indem es d groß Errungenschaft d dritt Jahr d Plan Jahrfünft in alle Wirtschaftszweig würdigen $ konzentriert d Plenum d Aufmerksamkeit auf $ Engpaß $ $ auf d Notwendigkeit $ d vorhanden Reserve vollständig zu nutzen $	23	0	Engpa	Indem es die großen Errungenschaften des dritten Jahres des Plan Jahrfünfts in allen Wirtschaftszweigen würdigte , konzentrierte das Plenum die Aufmerksamkeit auf „ Engpässe " , auf die Notwendigkeit , die vorhandenen Reserven vollständiger zu nutzen .	2532889X_1974-06-15_01_038.tcf.xml-69-23
die dienen z. B. d Spionage über westlich Handelspartner d DDR $ über Engpaß in bestimmt Wirtschaftszweig $ über d Reisekader d DDR und über d Handelsvertreiwg $ V.^ Bw|öm Ausland $ jr	13	0	Engpa	Dem dienen z. B. die Spionage über westliche Handelspartner der DDR , über Engpässe in bestimmten Wirtschaftszweigen , über die Reisekader der DDR und über die Handelsvertreiwg « v.^ BW|öm Ausland . Jr	26120215_1967_10_20_01_026.tcf.xml-13-13
d Parteikonferenz lenken d Aufmerksamkeit d Parteimitglied im Staatsapparat und in d Industrie auf d Notwendigkeit d Rekonstruktion d Hüttenindustrie $ d Bergbau $ d Schwermaschinenbau und d Energiewirtschaft und d rasch Beseitigung d Engpaß in d Entwicklung d Energiewirtschaft $ d Schwermaschinenbau $ d Hüttenwesen und d Rohstoffbasis $ ohne die Überwindung d erfolgreich Erfüllung $ d Fünfjahrplan nicht möglich sein $	34	0	Engpa	Die Parteikonferenz lenkt die Aufmerksamkeit der Parteimitglieder im Staatsapparat und in der Industrie auf die Notwendigkeit der Rekonstruktion der Hüttenindustrie , des Bergbaus , des Schwermaschinenbaus und der Energiewirtschaft und der raschesten Beseitigung der Engpässe in der Entwicklung der Energiewirtschaft , des Schwermaschinenbaus , des Hüttenwesens und der Rohstoffbasis , ohne deren Überwindung die erfolgreiche Erfüllung , des Fünfjahrplans nicht möglich ist .	2532889X_1952-07-13_01_005.tcf.xml-48-34
um d Engpaß auf- d Gebiet d Zahnersatz $ überwinden zu helfen $ haben d Techniker und Ingenieur d Betrieb $ elektrisch Apparatebau $ in Zusammenarbeit $ mit Zahnarzt eine Schleudergußgerät entwickeln d bei Behördenvertreter und Fachleute allgemein Zustimmung finden $	2	0	Engpa	Um den Engpaß auf- dem Gebiete des Zahnersatze « überwinden zu helfen , haben die Techniker und Ingenieure des Betriebes „ Elektrische Apparatebau " in Zusammenarbeit " mit Zahnärzten ein Schleudergußgerät entwickelt das bei Behördenvertretern und Fachleuten allgemeine Zustimmung fand .	2532889X_1949-05-06_01_101.tcf.xml-2-2
auf d eine Seite ergeben sich da und dort Engpaß in d Materialversorgung $ weil d Baustoffindustrie noch nicht richtig mitmarschieren $	9	0	Engpa	Auf der einen Seite ergeben sich da und dort Engpässe in der Materialversorgung , weil die Baustoffindustrie noch nicht richtig mitmarschiert .	2532889X_1972-04-14_01_342.tcf.xml-7-9
Lkw $ bau- und Landmaschine $ Pumpstation $ Ziegelei $ signal- und Sicherungsanlage $ kurzum Erzeugnis $ die bei d Überwindung jen Engpaß keine gering Rolle spielen	22	0	Engpa	Lkw , Bau- und Landmaschinen , Pumpstationen , Ziegeleien , Signal- und Sicherungsanlagen , kurzum Erzeugnisse , die bei der Überwindung jener Engpässe keine geringe Rolle spielen	26120215_1977_12_01_01_218.tcf.xml-48-22
